# timestamp_s tx ty tz qx qy qz qw
# FAST-LIVO2 with PGO integration
# IMU pose in world frame (Hamilton quaternion)
1646313114.246984481811523 -0.003709157758068 -0.000819172337252 -0.000859807268781 -0.000352396837228 -0.000235144605196 -0.000011799377670 0.999999910192122
1646313114.346982717514038 -0.003665064137312 -0.000978134072463 -0.000947691932371 -0.000319934076368 -0.000225657670656 0.000007813664073 0.999999923329869
1646313114.446980953216553 -0.003892656633884 -0.000948140181116 -0.000969406181880 -0.000340661724187 -0.000239892386359 -0.000000920854407 0.999999913200185
1646313114.546979427337646 -0.003953746663551 -0.000786086204131 -0.001081391859964 -0.000326028479017 -0.000233568970691 -0.000003593269227 0.999999919569021
1646313114.646977424621582 -0.003896707037655 -0.001059686194603 -0.001052998384857 -0.000348083150064 -0.000220663652553 0.000011382472798 0.999999915008049
1646313114.746975898742676 -0.003661832162597 -0.001139865448800 -0.001210959971823 -0.000333364267674 -0.000201179587010 0.000018498040446 0.999999924026424
1646313114.846974134445190 -0.003683079413584 -0.001094686702833 -0.000853957956472 -0.000359598221859 -0.000251383314702 -0.000019292575680 0.999999903561664
1646313114.946972370147705 -0.003634375690398 -0.000870074069655 -0.000816075413128 -0.000332469685916 -0.000263416491525 -0.000036539571662 0.999999909370252
1646313115.046970605850220 -0.003728272385437 -0.000745673859218 -0.001006608138814 -0.000356138271309 -0.000223964829215 -0.000000814041289 0.999999911502304
1646313115.146968841552734 -0.003819134186588 -0.000966774386507 -0.000912683896697 -0.000341423038740 -0.000244368534732 -0.000013839106334 0.999999911761395
1646313115.246967315673828 -0.003744690678565 -0.000949630870613 -0.000900808779603 -0.000378562962289 -0.000242946615621 0.000002822140269 0.999999898829521
1646313115.346965312957764 -0.003827819298957 -0.001189176779783 -0.001038416155943 -0.000389873266522 -0.000229926116878 0.000013696865953 0.999999897472596
1646313115.446963548660278 -0.003516858693234 -0.001073702882261 -0.001011502176781 -0.000346286159034 -0.000215352174472 -0.000004628021561 0.999999916843951
1646313115.546962022781372 -0.003426928438993 -0.000726990383696 -0.000784544151285 -0.000351156785423 -0.000295493176678 -0.000011387188958 0.999999894621503
1646313115.646960258483887 -0.003723199437779 -0.000666833237330 -0.000884917319018 -0.000375644583146 -0.000246299962196 -0.000002160068584 0.999999899111395
1646313115.746958494186401 -0.003774551732177 -0.000805979926682 -0.000705449309129 -0.000369330144830 -0.000263617794958 -0.000009606020905 0.999999897004303
1646313115.846956729888916 -0.003751660609916 -0.000809262381964 -0.000911560407238 -0.000346691942990 -0.000242133076488 -0.000001703120524 0.999999910586675
1646313115.946954965591431 -0.003761049802494 -0.000873465236628 -0.000791925695109 -0.000380556793288 -0.000238745822071 -0.000006674909287 0.999999899066192
1646313116.046953439712524 -0.003758572346404 -0.000786599947563 -0.000631166941521 -0.000352139955304 -0.000256531079601 0.000011321250648 0.999999905030533
1646313116.146951675415039 -0.003638543264962 -0.000910978262880 -0.000762328309007 -0.000352717957799 -0.000249208810149 0.000011642600276 0.999999906674721
1646313116.246949911117554 -0.003663070687199 -0.001130721103970 -0.000911572937826 -0.000338077724145 -0.000226600941102 0.000014945915707 0.999999917066034
1646313116.346948146820068 -0.003705839299116 -0.001098956576589 -0.000873365000713 -0.000370132322109 -0.000197748744086 -0.000011533080635 0.999999911882234
1646313116.446946382522583 -0.003799090386108 -0.000651576295181 -0.000735129537801 -0.000340296293111 -0.000246168526667 -0.000028107957698 0.999999911404706
1646313116.546944618225098 -0.003809823868095 -0.000699706071419 -0.000997267400064 -0.000312138435096 -0.000238325801817 -0.000024314906867 0.999999922589588
1646313116.646942853927612 -0.003454112415830 -0.000776782491196 -0.000793667627596 -0.000358169179358 -0.000237183600673 -0.000008848390852 0.999999907690232
1646313116.746941328048706 -0.003649321540584 -0.000869012676816 -0.000923532902067 -0.000356208353525 -0.000214938803176 0.000005802266807 0.999999913441617
1646313116.846939563751221 -0.003699089316100 -0.001033718915303 -0.000990381622448 -0.000375997361094 -0.000229712894709 0.000000307872670 0.999999902928927
1646313116.946937799453735 -0.003773537704091 -0.000904154035185 -0.000858645323448 -0.000364940144819 -0.000240140344694 -0.000010494371510 0.999999904520575
1646313117.046936035156250 -0.003684306599002 -0.000741406540602 -0.000949284284340 -0.000388623438525 -0.000235474466648 -0.000009143779668 0.999999896719983
1646313117.146934270858765 -0.003555292490853 -0.000795580916686 -0.000673923907299 -0.000366205437170 -0.000259365557797 -0.000001345469626 0.999999899310625
1646313117.246932506561279 -0.003691208556522 -0.000948136050039 -0.000807100861418 -0.000350946940645 -0.000251804908176 -0.000009102682684 0.999999906673826
1646313117.346930742263794 -0.003568172724743 -0.000660460642724 -0.000791624243394 -0.000332382141890 -0.000219553280613 -0.000001619665758 0.999999920657912
1646313117.446929216384888 -0.003184230658317 -0.000650063585128 -0.000912339320518 -0.000427952079682 -0.000287873199245 0.000290628723779 0.999999824760469
1646313117.546927452087402 -0.000016294151954 -0.006628748652729 -0.007322627332284 -0.001239489085894 -0.003512288375835 0.008753792071914 0.999954748286900
1646313117.646925687789917 0.009188306252060 -0.026467694828660 -0.048625657638865 -0.001053268216834 0.019078055955977 0.021661393762950 0.999582764170749
1646313117.746923923492432 0.036775021964444 -0.067426303672930 -0.109470806701427 0.005083582216652 0.012346962907833 0.021637355876431 0.999676715008137
1646313117.846922159194946 0.066237769886323 -0.126970170011956 -0.204902250566493 0.014703213034723 0.018227146802561 0.014747005843719 0.999616982881205
1646313117.946920394897461 0.094799758938590 -0.196318743843373 -0.329405449797132 0.008315994794223 0.023602119019208 0.006777222739226 0.999663870238549
1646313118.046918869018555 0.125087626264282 -0.273383442142557 -0.462544858732080 0.007352310947576 0.000986791033195 -0.006597532046907 0.999950719954770
1646313118.146917104721069 0.149940430195733 -0.348528364328627 -0.608472945127723 0.002903034598372 -0.016918371979272 -0.026540331023330 0.999500351129928
1646313118.246915340423584 0.166321094665754 -0.419227690279065 -0.752240232261510 -0.000151836756370 -0.003876459463862 -0.046070132677608 0.998930674713054
1646313118.346913576126099 0.189295091620702 -0.489859159049159 -0.868753347572272 -0.013967119493424 0.004228815314152 -0.071195723009427 0.997355606451002
1646313118.446911811828613 0.222474864559579 -0.553496752576831 -0.946523484753251 -0.006411393432424 -0.003705623105256 -0.087402995438775 0.996145510846669
1646313118.546910047531128 0.260868650685784 -0.607604466541961 -1.004470032110001 0.013007744408445 -0.004272918999228 -0.093522727568072 0.995522998316385
1646313118.646908283233643 0.308046912365767 -0.658945924355960 -1.054415769842495 0.015623808822211 -0.008629594969996 -0.086898872479331 0.996057233621817
1646313118.746906757354736 0.362544550202379 -0.706323598171081 -1.084619185042786 0.021776678834727 -0.004868962662761 -0.087598126043940 0.995905938216604
1646313118.846904993057251 0.421784180400134 -0.749319031226830 -1.103947951788248 0.018728415497819 0.005204560610687 -0.084622726521796 0.996223445396560
1646313118.946903228759766 0.492176201481834 -0.786346785549167 -1.109325174451757 0.010655980856189 0.011046783868109 -0.081993710400488 0.996514651218390
1646313119.046901464462280 0.579315283848240 -0.820023302746818 -1.105458170988650 0.004442446789135 0.001901910609775 -0.081081050068038 0.996695796480756
1646313119.146899700164795 0.682387768166671 -0.853053579436687 -1.093162650976924 -0.005261459403790 -0.001161900962950 -0.087638319400177 0.996137787659816
1646313119.246897935867310 0.791300413104167 -0.884823609267964 -1.091639782466262 -0.005322091182550 0.011207806820193 -0.098051026380642 0.995104043121831
1646313119.346896409988403 0.904271090024324 -0.919433664229627 -1.104311425759476 -0.006264190582276 0.009413890460921 -0.111337747742755 0.993718292329519
1646313119.446894407272339 1.024078641213512 -0.952046016404096 -1.111752334136902 0.005446122788483 0.010120132378955 -0.122918279890490 0.992350250232222
1646313119.546892881393433 1.153450955267546 -0.983666599150455 -1.107236098062000 0.012707296630078 0.002296891746584 -0.127515170508405 0.991752554920257
1646313119.646891117095947 1.289854197188957 -1.015402769140533 -1.097935151753386 0.005241822184962 0.010217858142033 -0.125548395514347 0.992021027528615
1646313119.746889352798462 1.430669171145163 -1.042659667264732 -1.090015023164773 -0.011595218364462 0.026496479125516 -0.113829349426112 0.993079234862076
1646313119.846887588500977 1.573054738550714 -1.055303573997312 -1.093881219420225 -0.006565527794191 0.024557105779315 -0.094403308697094 0.995209454189195
1646313119.946885824203491 1.710418499292325 -1.057197227220396 -1.112790119889505 -0.000879169109538 0.015109881366594 -0.065264941037096 0.997753178906575
1646313120.046884298324585 1.841709695286875 -1.050035572903318 -1.129836157107784 0.006708270640160 0.015456871934816 -0.034038721637064 0.999278464515427
1646313120.146882534027100 1.975744045964538 -1.043222707575003 -1.130367890376810 0.003995298175822 0.016363094451225 -0.008486289719801 0.999822118988795
1646313120.246880769729614 2.111851468020038 -1.040246754032208 -1.117658524997190 -0.001901051565578 0.028849945741921 0.001838889586742 0.999580254466197
1646313120.346879005432129 2.249002268525039 -1.046371041662610 -1.105275219868962 -0.005101707159897 0.035133699810586 -0.003224355548727 0.999364397631293
1646313120.446877241134644 2.383381462924482 -1.065353270799403 -1.104592619600960 0.004677585555557 0.033392928786124 -0.026029259668858 0.999092343150289
1646313120.546875476837158 2.511193586556941 -1.095639650735121 -1.111828602087696 0.009124152434058 0.022443538940584 -0.047629498369814 0.998571213428071
1646313120.646873712539673 2.637419221158570 -1.126227936956940 -1.113238175883476 0.012844148476516 0.020705562279752 -0.066126402002049 0.997513712436498
1646313120.746872186660767 2.767795067635563 -1.152440051130360 -1.101213877885693 0.007371615465445 0.029517469572963 -0.073002668380910 0.996867588340946
1646313120.846870422363281 2.906303456921207 -1.167996775683349 -1.083149123980994 -0.001088360478605 0.032782240720081 -0.068553905771099 0.997108069453033
1646313120.946868419647217 3.046286173452175 -1.171689203249257 -1.077605720699527 -0.004921931147902 0.025834782730581 -0.061464939697967 0.997762697129409
1646313121.046866893768311 3.182458744028923 -1.164479314695319 -1.085982831107225 -0.009178706315043 0.025927429243341 -0.044461005739246 0.998632434247885
1646313121.146865129470825 3.314661604920518 -1.149739013308566 -1.093742016506880 -0.009516114903271 0.029815578476003 -0.025636595935648 0.999181284745721
1646313121.246863365173340 3.450169510274110 -1.137989372659120 -1.085217282468942 -0.011292276571213 0.031986530304909 -0.022171589800778 0.999178546094033
1646313121.346861839294434 3.588660252365098 -1.132125442121531 -1.064244446973311 -0.014550212359009 0.042497848359599 -0.032955631432525 0.998446869173309
1646313121.446859836578369 3.724767140377192 -1.132556975721977 -1.048318502383690 -0.008342655062419 0.047840497088704 -0.056513311767302 0.997220102353485
1646313121.546858310699463 3.854997885098743 -1.141944113352419 -1.047780605411738 0.001824875322441 0.044413453646441 -0.089596582661926 0.994985712128846
1646313121.646856546401978 3.979135085561257 -1.159731767631102 -1.051643385630951 -0.001000759882096 0.032710545736259 -0.113159880159922 0.993037693242042
1646313121.746854782104492 4.105649932375466 -1.178008094942666 -1.036909262779280 0.006978571429540 0.030030675338745 -0.136727048646851 0.990128866485475
1646313121.846853017807007 4.232927027503346 -1.202859177199328 -1.007531065449184 -0.002653145397703 0.039085948693018 -0.150825178416542 0.987783890833351
1646313121.946851253509521 4.359339686186603 -1.229591843478014 -0.974741971317420 -0.014360306490470 0.035516838686390 -0.162430542514981 0.985975990897092
1646313122.046849727630615 4.479780600449729 -1.256742418782802 -0.948638633481438 -0.005150363032237 0.036454391747095 -0.184392462381778 0.982162904461250
1646313122.146844863891602 4.595629483392230 -1.283918035148329 -0.922175888834870 0.007568845503409 0.033727293643364 -0.206113114359646 0.977917463966258
1646313122.246843338012695 4.708602785346442 -1.315741998956837 -0.884742656621163 0.005235202774823 0.028326173491656 -0.235488601836877 0.971450121700609
1646313122.346841335296631 4.818543692760811 -1.352073362641172 -0.833433879105195 0.007754970890997 0.019869029228444 -0.275987537971411 0.960924534491896
1646313122.446839570999146 4.918628810660939 -1.393048075109103 -0.773667261308805 0.010482023219591 0.014401896895822 -0.317519275464410 0.948084501647174
1646313122.546837806701660 5.006713763933807 -1.437658556727843 -0.710346439027252 0.006237769942363 0.018354676778991 -0.348285419696898 0.937188061433258
1646313122.646836280822754 5.079579179399277 -1.479506032126156 -0.641744421062842 0.002085078225058 0.023269975314868 -0.371000353246056 0.928338784382582
1646313122.746834516525269 5.145707235960870 -1.516269096414733 -0.561247960068389 0.008346024573222 0.026739313753894 -0.399722137502418 0.916208254582046
1646313122.846832752227783 5.210427483202817 -1.537632668790822 -0.465662793074452 0.030910180326264 0.032790473639056 -0.415763571843623 0.908355656072304
1646313122.946830987930298 5.271453277112479 -1.554817084592045 -0.362656563063687 0.035509627969386 0.029024115767188 -0.432714797838503 0.900363576982644
1646313123.046829223632812 5.325447046258455 -1.567638270112662 -0.268445265903177 0.044183255779187 0.017000081500541 -0.452273242575971 0.890622114697098
1646313123.146827459335327 5.369301276982585 -1.574096935961179 -0.189476544444305 0.056286802035333 0.015681973612140 -0.473058220222030 0.879091458211611
1646313123.246825933456421 5.396612489920279 -1.577673741052866 -0.127349438842182 0.065238116868551 0.018263541115044 -0.490648562821487 0.868719988819517
1646313123.346824169158936 5.410179475901119 -1.584349780663291 -0.078788067724386 0.062041522432234 0.014481384465260 -0.502529616629598 0.862209442889810
1646313123.446822404861450 5.414801392274805 -1.593576273535070 -0.041053735375827 0.053805955228972 0.008217941808097 -0.511019852363685 0.857843864059493
1646313123.546820640563965 5.420799435251735 -1.601606214477493 -0.018449864121458 0.048878352657200 0.007489040486654 -0.511464189855331 0.857880646366222
1646313123.646818876266479 5.425892277094518 -1.609388638018935 -0.007450828274661 0.045042748173052 0.007786809343304 -0.512876736863091 0.857244404602285
1646313123.746817111968994 5.430862626052488 -1.616842177117596 0.002122429611994 0.037861229699453 0.002402160633338 -0.509755334277855 0.859482551355871
1646313123.846815347671509 5.439586857552793 -1.619096203919803 0.009350592300987 0.033656662980617 -0.007144179899914 -0.502561446535829 0.863856575009052
1646313123.946813821792603 5.446494685556225 -1.617688915023909 0.012864336569219 0.030259614142247 -0.008117786337088 -0.497627714046709 0.866824731713155
1646313124.046812057495117 5.451288521687076 -1.615629215087228 0.015187550513254 0.031212050533386 -0.006803486135079 -0.492202512355215 0.869894365603729
1646313124.146810293197632 5.452786640959967 -1.618113629877988 0.019511778245379 0.027165974266285 -0.008509103229587 -0.491105983523841 0.870634549022418
1646313124.246808528900146 5.453693511014494 -1.621556589060309 0.025838659524175 0.019751674672766 -0.015873718428486 -0.491443977436956 0.870540472035515
1646313124.346806764602661 5.457887877832387 -1.622627978677579 0.028354179791706 0.015446092388592 -0.022255000140710 -0.490953914699287 0.870764254457027
1646313124.446805000305176 5.459287597056028 -1.625076124716717 0.030509679988716 0.014883095351411 -0.025236070837320 -0.487304546510198 0.872740461507281
1646313124.546803474426270 5.459232489901708 -1.625700855920534 0.031933941780144 0.013274781394476 -0.022314462783079 -0.488341207659188 0.872266421359664
1646313124.646801710128784 5.457988618558602 -1.627189588897397 0.032095038437393 0.013198318537853 -0.022166051496970 -0.490244906776228 0.871202847750611
1646313124.746799945831299 5.458387294245450 -1.627185233262717 0.031440441733717 0.013193017604024 -0.022270508813220 -0.490274001870444 0.871183890928683
1646313124.846798181533813 5.457819337352297 -1.627542207066039 0.031207467246843 0.012677651457549 -0.021422453662143 -0.490271000907706 0.871214497871546
1646313124.946796417236328 5.457337982426187 -1.625826828734320 0.030107637495825 0.010956305908638 -0.018512881411519 -0.490302149775063 0.871286998932401
1646313125.046794652938843 5.456443168330448 -1.625397938244764 0.029619650061990 0.009693973398302 -0.016339943279978 -0.490379452087810 0.871301914438054
1646313125.146792888641357 5.456219856816588 -1.627185741000317 0.029652557450593 0.010305119568046 -0.017221008926181 -0.491208897639428 0.870810576556182
1646313125.246791362762451 5.454241293584499 -1.628447376626190 0.030204510135392 0.009252990481668 -0.015446108791003 -0.492224458735239 0.870282070430710
1646313125.346789598464966 5.452692840954639 -1.628824231922421 0.030663913448082 0.007908312054985 -0.013108461801213 -0.492083984709632 0.870413108140001
1646313125.446787834167480 5.452995156095328 -1.628809889474129 0.030706234716478 0.008099402641479 -0.013377422117641 -0.491601153799271 0.870680050212225
1646313125.546786069869995 5.452292986831298 -1.628537595116374 0.031259642628919 0.006736448412068 -0.011125332320617 -0.491683587188019 0.870676804177916
1646313125.646784305572510 5.454057519051840 -1.627460530068882 0.032036690477879 0.006692512443168 -0.011060745709257 -0.491036454888840 0.871043093165748
1646313125.746782541275024 5.455889758522233 -1.625524672330492 0.031792192832307 0.007324245523944 -0.012069740467273 -0.489985588513912 0.871616199850159
1646313125.846781015396118 5.455515371284341 -1.625677144141185 0.030856673224435 0.007448944813352 -0.012322675483574 -0.490217845797980 0.871480997240492
1646313125.946779012680054 5.453615512659883 -1.625493503751553 0.030210525370241 0.007255207144884 -0.012017850140570 -0.491420649803092 0.870809208836465
1646313126.046777486801147 5.454256881080101 -1.625823393679579 0.029699745701464 0.008008296954581 -0.013384794291953 -0.491756197814397 0.870593220954986
1646313126.146769046783447 5.454143614586293 -1.626769947535793 0.031006502009142 0.008532798695977 -0.014143120701227 -0.491780880890054 0.870562306026540
1646313126.246767044067383 5.453435280706673 -1.627331032269809 0.031750686919492 0.007797368848379 -0.012934756247152 -0.491669581118344 0.870650857762617
1646313126.346765041351318 5.453888688819723 -1.627515922485276 0.031213851786407 0.006972264176317 -0.011579829148977 -0.491047783794521 0.871027765986610
1646313126.446763038635254 5.454217986559346 -1.627642185382566 0.031595721761469 0.006952873780312 -0.011369180021665 -0.491002757319559 0.871056078330448
1646313126.546761274337769 5.452997727273218 -1.627791276145236 0.031942149958164 0.005902137566678 -0.009491088933593 -0.491015878282872 0.871078923678617
1646313126.646759510040283 5.449581847894282 -1.628233738639333 0.032633866158435 0.002604064061366 -0.003685738882804 -0.491091372508452 0.871096377002577
1646313126.746757507324219 5.447222233830070 -1.627086995222551 0.031911714085632 -0.001153383485226 0.002836953651832 -0.491084915658378 0.871106323598513
1646313126.846755743026733 5.447506570955534 -1.626312076624007 0.031761694079711 -0.001055500627892 0.002719165637592 -0.491122610467020 0.871085571884140
1646313126.946753740310669 5.447072199792772 -1.626284219543983 0.031744129939241 -0.001076079047483 0.002801271277319 -0.491130350487609 0.871080922626039
1646313127.046751737594604 5.447272853108890 -1.626646018241230 0.031525090535215 -0.001080158633246 0.002766195855668 -0.491139853800388 0.871075671469906
1646313127.146749734878540 5.447331905647083 -1.627173658487111 0.031888010846985 -0.001065130195793 0.002774884899425 -0.491114547419550 0.871089930388563
1646313127.246747970581055 5.447396697133221 -1.627049694860719 0.031722554288811 -0.001076138712996 0.002760727244623 -0.491118886453647 0.871087515510974
1646313127.346746206283569 5.447357724418150 -1.627097237450486 0.031670256434638 -0.001045613392023 0.002783994355522 -0.491129385976006 0.871081558924819
1646313127.446744203567505 5.447234504976876 -1.626941094347160 0.031625454542456 -0.001080735536928 0.002822789283660 -0.491105343154210 0.871094946487893
1646313127.546742439270020 5.447430917833273 -1.627150366787074 0.031749213786739 -0.001074768159508 0.002763526183320 -0.491116298812726 0.871088967234074
1646313127.646740436553955 5.447403133231375 -1.627402856453826 0.031618189791635 -0.001062700626140 0.002738729800546 -0.491130864098027 0.871080848346917
1646313127.746738433837891 5.447482429368962 -1.627032973084708 0.031527310706016 -0.001075810465057 0.002767584795827 -0.491128108651738 0.871082294618831
1646313127.846736669540405 5.447630802918935 -1.627166600787445 0.031697571785943 -0.001088710621704 0.002797027443086 -0.491117850783810 0.871087967996434
1646313127.946734666824341 5.447466752769639 -1.627622359063438 0.031642961791415 -0.001062346077886 0.002809822238982 -0.491146487634235 0.871071813345117
1646313128.046732902526855 5.447327929409181 -1.627323348010028 0.031678063017003 -0.001064544080381 0.002729468998668 -0.491135939371604 0.871078013614428
1646313128.146730899810791 5.447176215493981 -1.627293518402861 0.031831788009946 -0.001082297653687 0.002771370106487 -0.491137235467080 0.871077128661564
1646313128.246729135513306 5.447224486309048 -1.627037789717342 0.031773694309755 -0.001081096081294 0.002734726526273 -0.491137711210513 0.871076977728713
1646313128.346727132797241 5.447502586238142 -1.627387786782401 0.031868948099065 -0.001064613965706 0.002741254022685 -0.491132116825497 0.871080131759411
1646313128.446725130081177 5.447517865562468 -1.627920584450450 0.031596252491488 -0.001058032540688 0.002788015677807 -0.491137747752358 0.871076816514172
1646313128.546723365783691 5.447471312263767 -1.627805909855643 0.031748255116904 -0.001081630661741 0.002778479807844 -0.491142217332916 0.871074297909412
1646313128.646721363067627 5.447619073524115 -1.627715893089289 0.031784489310737 -0.001072069904003 0.002771720944570 -0.491121539803859 0.871085989653038
1646313128.746719598770142 5.447534110452507 -1.627324807226507 0.031679642833369 -0.001070415907509 0.002772446103815 -0.491135706225010 0.871078002146333
1646313128.846717596054077 5.447458928529575 -1.627555575215026 0.031698460467188 -0.001049695394897 0.002797273934540 -0.491140551729225 0.871075215951656
1646313128.946715593338013 5.447704612022078 -1.627787757149717 0.031733945516360 -0.001064247460760 0.002795472770087 -0.491121815390268 0.871085767968403
1646313129.046713829040527 5.447578262694232 -1.627920041462352 0.031750796274577 -0.001020373516360 0.002804656325127 -0.491121501460867 0.871085967940943
1646313129.146711826324463 5.447543790425397 -1.627769012919530 0.031870506164997 -0.001076002691884 0.002776571836614 -0.491120163864173 0.871086745113867
1646313129.246710062026978 5.447727571508899 -1.627094380007945 0.031527092568316 -0.001060779103259 0.002783948809702 -0.491138990803065 0.871076125312631
1646313129.346708059310913 5.447669041851579 -1.627388282774174 0.031657156099565 -0.001055850131386 0.002729506605517 -0.491142895828748 0.871074101814044
1646313129.446706056594849 5.447519781788201 -1.627261632024358 0.031501061046719 -0.001082309855090 0.002756271679895 -0.491123193992300 0.871085093371828
1646313129.546704292297363 5.447323063910057 -1.627455257969160 0.031521438268939 -0.001105044572191 0.002760231376864 -0.491155994351949 0.871066558427878
1646313129.646702289581299 5.447036201979258 -1.627559765087635 0.031536685285822 -0.001060503776968 0.002770631678227 -0.491128486280096 0.871082090790566
1646313129.746700525283813 5.447326318597860 -1.627360497442805 0.031625822420645 -0.001041920797838 0.002738812646123 -0.491132830851308 0.871079764296199
1646313129.846698522567749 5.448954130514269 -1.629307782333635 0.029032012740380 -0.008701866190184 -0.000791838719246 -0.486261497589622 0.873769652985356
1646313129.946696758270264 5.465843763731949 -1.621798947204963 -0.008013332875122 0.004685712236582 -0.012219273178312 -0.454299736760432 0.890752761793772
1646313130.046694755554199 5.488046329294344 -1.591768797565202 -0.099757032577242 0.044906669256371 0.007324765594258 -0.405416365209037 0.912999074307297
1646313130.146692752838135 5.523476438472965 -1.547764952198555 -0.219362019382405 0.068117514531361 0.007787213144587 -0.347110592905387 0.935314706298570
1646313130.246690988540649 5.562846733346635 -1.496285246332471 -0.355213813674343 0.053343673553894 -0.009165601977316 -0.280387899652074 0.958359572373995
1646313130.346688985824585 5.607601756108125 -1.436066107649218 -0.493186735018157 0.028825500351660 -0.039160179476336 -0.215911395071570 0.975201435781913
1646313130.446687221527100 5.656320029972242 -1.367232434761586 -0.621298505499862 0.015435576501812 -0.066114528344931 -0.159242500366846 0.984902248041245
1646313130.546685218811035 5.711688383612393 -1.295588863771691 -0.733513208248336 -0.003346469624635 -0.056525886208242 -0.109720646630191 0.992348227706623
1646313130.646683454513550 5.788384686945570 -1.219998634796066 -0.820263046204772 -0.013265430164178 -0.047589448106341 -0.055813629256793 0.997218186547296
1646313130.746681451797485 5.884163684444490 -1.134064286155122 -0.883673729939289 -0.000689506261350 -0.039751846795000 0.001944126035856 0.999207453750950
1646313130.846679449081421 5.986197124952613 -1.048352901583373 -0.929395968757485 0.002793888100577 -0.030206363109469 0.051055209791770 0.998235010090358
1646313130.946677446365356 6.085527619791551 -0.967794604031815 -0.968741461822419 -0.015781990396926 -0.020560347844519 0.095073333047847 0.995132786224429
1646313131.046675682067871 6.178185807054366 -0.884058947176459 -1.005688036100392 -0.031120048028374 -0.015325863941986 0.136083900487370 0.990089810337065
1646313131.146673917770386 6.273789969078208 -0.802232809497167 -1.038833690956493 -0.047465004593683 -0.027616667085324 0.168644220502976 0.984146086680714
1646313131.246671915054321 6.373174225562685 -0.724063134664235 -1.059888803961978 -0.054948007566030 -0.042732452054310 0.182013663812034 0.980829077970096
